OBJECTID,fund,fund_title,cur_doc_no,cur_doc_no_sfx,dept,dept_title,obj_lvl_1,obj_lvl_1_title,obj_lvl_2,obj_lvl_2_title,obj_lvl_3,obj_lvl_3_title,org_cost_acct,oca_title,appropriation_amt,account_type,fiscal_year
788,100,General Fund,BU740046,62,17,Park,2,Contractual Services,210,Utilities,2107,Trash service,172301,Refuse,910,Expense,2017
789,100,General Fund,BU740046,63,17,Park,2,Contractual Services,240,Insurance,2401,Vehicle liability,172301,Refuse,600,Expense,2017
790,100,General Fund,BU740046,64,17,Park,2,Contractual Services,270,Equipment Charges,2700,Motor pool - scheduled charges,172301,Refuse,22320,Expense,2017
791,100,General Fund,BU740046,65,17,Park,2,Contractual Services,290,Other Contractuals,2917,Printing and copying,172301,Refuse,200,Expense,2017
792,100,General Fund,BU740046,66,17,Park,3,Materials and Supplies,340,Equipment Parts,3405,Fuel,172301,Refuse,9652,Expense,2017
793,100,General Fund,BU740046,67,17,Park,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3899,"Other non-capitalized equip <$5,000 each",172301,Refuse,3300,Expense,2017
794,100,General Fund,BU740046,68,17,Park,1,Personnel Services,110,Regular Salaries,1100,Bi-weekly wages,173101,Recreation - Administration,257319,Expense,2017
795,100,General Fund,BU740046,69,17,Park,1,Personnel Services,110,Regular Salaries,1101,Longevity,173101,Recreation - Administration,1560,Expense,2017
796,100,General Fund,BU740046,70,17,Park,1,Personnel Services,110,Regular Salaries,1190,Accrual,173101,Recreation - Administration,2386,Expense,2017
797,100,General Fund,BU740046,71,17,Park,1,Personnel Services,120,Special Salaries,1200,Part time/seasonal,173101,Recreation - Administration,4909,Expense,2017
798,100,General Fund,BU740046,72,17,Park,1,Personnel Services,120,Special Salaries,1208,Cellular phone allowance,173101,Recreation - Administration,1200,Expense,2017
799,100,General Fund,BU740046,73,17,Park,1,Personnel Services,140,Employee Benefits,1400,FICA,173101,Recreation - Administration,20180,Expense,2017
800,100,General Fund,BU740046,74,17,Park,1,Personnel Services,140,Employee Benefits,1401,Employee pension,173101,Recreation - Administration,31842,Expense,2017
801,100,General Fund,BU740046,75,17,Park,1,Personnel Services,140,Employee Benefits,1403,Workers compensation,173101,Recreation - Administration,5465,Expense,2017
802,100,General Fund,BU740046,76,17,Park,1,Personnel Services,140,Employee Benefits,1404,Unemployment compensation,173101,Recreation - Administration,528,Expense,2017
803,100,General Fund,BU740046,77,17,Park,1,Personnel Services,140,Employee Benefits,1405,Group health insurance,173101,Recreation - Administration,42846,Expense,2017
804,100,General Fund,BU740046,78,17,Park,1,Personnel Services,140,Employee Benefits,1406,Group life insurance,173101,Recreation - Administration,1029,Expense,2017
805,100,General Fund,BU740046,79,17,Park,1,Personnel Services,150,Other Personnel Services,1500,Planned savings,173101,Recreation - Administration,-23381,Expense,2017
806,100,General Fund,BU740046,80,17,Park,2,Contractual Services,220,Communications,2200,PBX - line charges,173101,Recreation - Administration,1026,Expense,2017
807,100,General Fund,BU740046,81,17,Park,2,Contractual Services,220,Communications,2201,PBX - instrument charges,173101,Recreation - Administration,1290,Expense,2017
808,100,General Fund,BU740046,82,17,Park,2,Contractual Services,220,Communications,2203,Long distance service,173101,Recreation - Administration,125,Expense,2017
809,100,General Fund,BU740046,83,17,Park,2,Contractual Services,220,Communications,2207,Postage - regular,173101,Recreation - Administration,31620,Expense,2017
810,100,General Fund,BU740046,84,17,Park,2,Contractual Services,220,Communications,2211,Express mail,173101,Recreation - Administration,20,Expense,2017
811,100,General Fund,BU740046,85,17,Park,2,Contractual Services,220,Communications,2216,Voice mail,173101,Recreation - Administration,2016,Expense,2017
812,100,General Fund,BU740046,86,17,Park,2,Contractual Services,230,Transportation and Training,2301,Meals and lodging allowance,173101,Recreation - Administration,500,Expense,2017
813,100,General Fund,BU740046,87,2,City Manager,1,Personnel Services,140,Employee Benefits,1404,Unemployment compensation,20008,City Manager Administration,1389,Expense,2017
814,100,General Fund,BU740046,88,2,City Manager,1,Personnel Services,140,Employee Benefits,1405,Group health insurance,20008,City Manager Administration,94021,Expense,2017
815,100,General Fund,BU740046,89,2,City Manager,1,Personnel Services,140,Employee Benefits,1406,Group life insurance,20008,City Manager Administration,2764,Expense,2017
816,100,General Fund,BU740046,90,2,City Manager,1,Personnel Services,140,Employee Benefits,1412,City paid dental (City Manager),20008,City Manager Administration,1131,Expense,2017
817,100,General Fund,BU740046,91,2,City Manager,1,Personnel Services,140,Employee Benefits,1499,Employee benefits in aggregate,20008,City Manager Administration,24000,Expense,2017
818,100,General Fund,BU740046,92,2,City Manager,2,Contractual Services,220,Communications,2200,PBX - line charges,20008,City Manager Administration,2280,Expense,2017
819,100,General Fund,BU740046,93,2,City Manager,2,Contractual Services,220,Communications,2201,PBX - instrument charges,20008,City Manager Administration,2085,Expense,2017
820,100,General Fund,BU740046,94,2,City Manager,2,Contractual Services,220,Communications,2203,Long distance service,20008,City Manager Administration,500,Expense,2017
821,100,General Fund,BU740046,95,2,City Manager,2,Contractual Services,220,Communications,2207,Postage - regular,20008,City Manager Administration,925,Expense,2017
822,100,General Fund,BU740046,96,2,City Manager,2,Contractual Services,220,Communications,2214,Air cards - mobile,20008,City Manager Administration,840,Expense,2017
823,100,General Fund,BU740046,97,2,City Manager,2,Contractual Services,220,Communications,2215,Plexar,20008,City Manager Administration,372,Expense,2017
824,100,General Fund,BU740046,98,2,City Manager,2,Contractual Services,220,Communications,2216,Voice mail,20008,City Manager Administration,420,Expense,2017
825,100,General Fund,BU740046,99,2,City Manager,2,Contractual Services,230,Transportation and Training,2301,Meals and lodging allowance,28101,Administrative Services,700,Expense,2017
826,620,Self Insurance Fund,BU740046,100,3,Department of Finance,2,Contractual Services,240,Insurance,2499,Other insurance,36202,Self Insurance Workers Comp,402200,Expense,2017
827,100,General Fund,BU740047,1,3,Department of Finance,2,Contractual Services,230,Transportation and Training,2301,Meals and lodging allowance,37408,Treasury Office,2400,Expense,2017
828,600,Information Technology Fund,BU740047,2,6,Information Tech/Info Services,2,Contractual Services,260,Data Processing,2601,Maintenance - data equipment,60002,It/Is Gis,35792,Expense,2017
829,100,General Fund,BU740047,3,8,Police Department,3,Materials and Supplies,310,Office Supplies,3103,Office supplies,81208,Patrol East,2500,Expense,2017
830,100,General Fund,BU740047,4,8,Police Department,1,Personnel Services,130,Overtime,1302,Court appearance,82404,Special Investigations,2000,Expense,2017
831,100,General Fund,BU740047,5,8,Police Department,2,Contractual Services,220,Communications,2207,Postage - regular,83709,Records,8350,Expense,2017
832,100,General Fund,BU740047,6,13,Public Works & Utilities,3,Materials and Supplies,310,Office Supplies,3101,Computer/printer supplies,130500,City Hall,1000,Expense,2017
833,605,Fleet Fund,BU740047,7,13,Public Works & Utilities,2,Contractual Services,290,Other Contractuals,2999,Other contractuals,130807,Fleet Maintenance - I.S.,7500,Expense,2017
834,100,General Fund,BU740047,8,13,Public Works & Utilities,2,Contractual Services,250,Professional Services,2505,Contractors,132035,Street Cut Repairs (Gas Tax),2266617,Expense,2017
835,245,State Office Building Fund,BU740047,9,13,Public Works & Utilities,2,Contractual Services,290,Other Contractuals,2999,Other contractuals,135203,State Office Building - Was 205203,600,Expense,2017
836,265,City/County Joint Operations Fund,BU740047,10,15,Metropolitan Planning,3,Materials and Supplies,340,Equipment Parts,3404,Computer/Printer,150004,Metropolitan Planning,500,Expense,2017
837,100,General Fund,BU740047,11,17,Park,1,Personnel Services,140,Employee Benefits,1403,Workers compensation,172206,Forestry,43893,Expense,2017
838,100,General Fund,BU740047,12,17,Park,3,Materials and Supplies,390,Other Commodities,3900,Art supplies,173203,Colvin Center,200,Expense,2017
839,100,General Fund,BU740047,13,17,Park,3,Materials and Supplies,390,Other Commodities,3901,Custodial supplies,173403,College Hill Pool,54,Expense,2017
840,100,General Fund,BU740047,14,17,Park,1,Personnel Services,140,Employee Benefits,1404,Unemployment compensation,173410,Minisa Pool,43,Expense,2017
841,540,Water Utility Fund,BU740047,15,18,Public Works & Utilities,2,Contractual Services,290,Other Contractuals,2999,Other contractuals,183004,Water Administration,77055,Expense,2017
842,540,Water Utility Fund,BU740047,16,18,Public Works & Utilities,3,Materials and Supplies,390,Other Commodities,3999,Other commodities,183012,System Planning,11490,Expense,2017
843,540,Water Utility Fund,BU740047,17,18,Public Works & Utilities,1,Personnel Services,110,Regular Salaries,1100,Bi-weekly wages,183277,Cross Connection,168558,Expense,2017
844,540,Water Utility Fund,BU740047,18,18,Public Works & Utilities,1,Personnel Services,110,Regular Salaries,1101,Longevity,183277,Cross Connection,4980,Expense,2017
845,540,Water Utility Fund,BU740047,19,18,Public Works & Utilities,1,Personnel Services,110,Regular Salaries,1190,Accrual,183277,Cross Connection,987,Expense,2017
846,540,Water Utility Fund,BU740047,20,18,Public Works & Utilities,1,Personnel Services,120,Special Salaries,1204,Clothing allowance,183277,Cross Connection,150,Expense,2017
847,540,Water Utility Fund,BU740047,21,18,Public Works & Utilities,1,Personnel Services,120,Special Salaries,1208,Cellular phone allowance,183277,Cross Connection,1200,Expense,2017
848,540,Water Utility Fund,BU740047,22,18,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1400,FICA,183277,Cross Connection,13275,Expense,2017
849,540,Water Utility Fund,BU740047,23,18,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1401,Employee pension,183277,Cross Connection,21345,Expense,2017
850,540,Water Utility Fund,BU740047,24,18,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1403,Workers compensation,183277,Cross Connection,5379,Expense,2017
851,540,Water Utility Fund,BU740047,25,18,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1404,Unemployment compensation,183277,Cross Connection,347,Expense,2017
852,540,Water Utility Fund,BU740047,26,18,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1405,Group health insurance,183277,Cross Connection,48741,Expense,2017
853,540,Water Utility Fund,BU740047,27,18,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1406,Group life insurance,183277,Cross Connection,674,Expense,2017
854,540,Water Utility Fund,BU740047,28,18,Public Works & Utilities,2,Contractual Services,220,Communications,2200,PBX - line charges,183277,Cross Connection,228,Expense,2017
855,540,Water Utility Fund,BU740047,29,18,Public Works & Utilities,2,Contractual Services,220,Communications,2201,PBX - instrument charges,183277,Cross Connection,540,Expense,2017
856,540,Water Utility Fund,BU740047,30,18,Public Works & Utilities,2,Contractual Services,220,Communications,2203,Long distance service,183277,Cross Connection,25,Expense,2017
857,540,Water Utility Fund,BU740047,31,18,Public Works & Utilities,2,Contractual Services,220,Communications,2207,Postage - regular,183277,Cross Connection,8400,Expense,2017
858,540,Water Utility Fund,BU740047,32,18,Public Works & Utilities,2,Contractual Services,220,Communications,2214,Air cards - mobile,183277,Cross Connection,840,Expense,2017
859,540,Water Utility Fund,BU740047,33,18,Public Works & Utilities,2,Contractual Services,250,Professional Services,2502,Medical and laboratory services,183277,Cross Connection,100,Expense,2017
860,540,Water Utility Fund,BU740047,34,18,Public Works & Utilities,2,Contractual Services,260,Data Processing,2600,Data center charges,183277,Cross Connection,3697,Expense,2017
861,540,Water Utility Fund,BU740047,35,18,Public Works & Utilities,2,Contractual Services,290,Other Contractuals,2917,Printing and copying,183277,Cross Connection,3100,Expense,2017
862,540,Water Utility Fund,BU740047,36,18,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1403,Workers compensation,183327,Water Distribution Administration,59452,Expense,2017
863,540,Water Utility Fund,BU740047,37,18,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1404,Unemployment compensation,183327,Water Distribution Administration,3836,Expense,2017
864,540,Water Utility Fund,BU740047,38,18,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1405,Group health insurance,183327,Water Distribution Administration,576513,Expense,2017
865,540,Water Utility Fund,BU740047,39,18,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1406,Group life insurance,183327,Water Distribution Administration,7583,Expense,2017
866,540,Water Utility Fund,BU740047,40,18,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1499,Employee benefits in aggregate,183327,Water Distribution Administration,14877,Expense,2017
867,540,Water Utility Fund,BU740047,41,18,Public Works & Utilities,2,Contractual Services,210,Utilities,2100,Electricity,183327,Water Distribution Administration,47118,Expense,2017
868,540,Water Utility Fund,BU740047,42,18,Public Works & Utilities,2,Contractual Services,210,Utilities,2102,Gas-Black Hills,183327,Water Distribution Administration,13678,Expense,2017
869,540,Water Utility Fund,BU740047,43,18,Public Works & Utilities,2,Contractual Services,210,Utilities,2104,Water,183327,Water Distribution Administration,3137,Expense,2017
870,540,Water Utility Fund,BU740047,44,18,Public Works & Utilities,2,Contractual Services,210,Utilities,2107,Trash service,183327,Water Distribution Administration,5600,Expense,2017
871,540,Water Utility Fund,BU740047,45,18,Public Works & Utilities,2,Contractual Services,220,Communications,2200,PBX - line charges,183327,Water Distribution Administration,2850,Expense,2017
872,540,Water Utility Fund,BU740047,46,18,Public Works & Utilities,2,Contractual Services,220,Communications,2201,PBX - instrument charges,183327,Water Distribution Administration,4770,Expense,2017
873,540,Water Utility Fund,BU740047,47,18,Public Works & Utilities,2,Contractual Services,220,Communications,2203,Long distance service,183327,Water Distribution Administration,160,Expense,2017
874,540,Water Utility Fund,BU740047,48,18,Public Works & Utilities,2,Contractual Services,220,Communications,2206,Pagers and mobile phones,183327,Water Distribution Administration,480,Expense,2017
875,540,Water Utility Fund,BU740047,49,18,Public Works & Utilities,2,Contractual Services,220,Communications,2207,Postage - regular,183327,Water Distribution Administration,250,Expense,2017
